time(h),Mean_20mM(µM),StDev_20mM(µM),StdErr_20mM(µM),Mean_10mM(µM),StDev_10mM(µM),StdErr_10mM(µM),Mean_5mM(µM),StDev_5mM(µM),StdErr_5mM(µM),Mean_1mM(µM),StDev_1mM(µM),StdErr_1mM(µM),Mean_0.5mM(µM),StDev_0.5mM(µM),StdErr_0.5mM(µM),Mean_0.1mM(µM),StDev_0.1mM(µM),StdErr_0.1mM(µM),Mean_0.01mM(µM),StDev_0.01mM(µM),StdErr_0.01mM(µM),Mean_0.001mM(µM),StDev_0.001mM(µM),StdErr_0.001mM(µM),Mean_0.0001mM(µM),StDev_0.0001mM(µM),StdErr_0.0001mM(µM),Mean_0mM(µM),StDev_0mM(µM),StdErr_0mM(µM),Mean_no_GntR(µM),StDev_no_GntR(µM),StdErr_no_GntR(µM)
7.166802777777778,1.2056673866026166,0.0958604397544704,0.05534505069687939,1.653172578683215,0.540294787430815,0.2701473937154075,1.5124207938169216,0.3038184517565519,0.13587174218927808,1.0877936345230863,0.18141114405450803,0.09070557202725402,0.7940604468321332,0.12923989409510409,0.07461668764584707,0.6685771546896191,0.23604415903935785,0.11802207951967893,0.5514775333091367,0.09311212875019136,0.05375831259874207,0.5614588780670764,0.08391314419079286,0.048447276387102146,0.5813886258510815,0.08682753792290952,0.05012990239286425,0.5918393902882312,0.13188318625889234,0.06594159312944617,1.7321586162850298,0.7252411058322789,0.3626205529161394
7.250136111111112,1.2175264100773966,0.1086942381870394,0.0627546476766485,1.657199705404859,0.5398286908841974,0.2699143454420987,1.5128160945994145,0.3105992730716719,0.13890421767005565,1.0944890415265558,0.17647516363251856,0.08823758181625928,0.8036794325394547,0.12276210963708505,0.0708767370452574,0.65970759338244,0.23994296878469387,0.11997148439234694,0.5548375899603244,0.09184600872469967,0.053027317861198076,0.5613600528714534,0.08797786883067994,0.05079404625212265,0.5779956274680195,0.08907348664965033,0.051426601494834155,0.5978183146234327,0.13302674964938357,0.06651337482469179,1.743276450792636,0.7279981138132872,0.3639990569066436
7.333469444444445,1.2106086463837749,0.13183444075205578,0.07611464985666318,1.672912911508942,0.5446846024984057,0.27234230124920283,1.5187456063368043,0.2981569418147512,0.13333983797224663,1.0918948801414476,0.17525173572854374,0.08762586786427187,0.8056559364519179,0.12052835003084565,0.06958707533529018,0.6634135382183086,0.22153630385078882,0.11076815192539441,0.5484798357085675,0.08617625057059553,0.04975388146468597,0.5653789441601288,0.07411731549737756,0.042791652054023355,0.5882734478128286,0.097813099598874,0.05647241938368159,0.601104252377903,0.13442703061954073,0.06721351530977036,1.7464882696503887,0.7360796079899641,0.36803980399498204
7.416813888888888,1.238938535795749,0.13323576565147718,0.07692370516456624,1.6730611493023768,0.5475738813542657,0.27378694067713283,1.523093914944224,0.31425433264094765,0.140538810001798,1.1043715610888722,0.17261058868989324,0.08630529434494662,0.8220938606572378,0.11303564933873404,0.06526116257374225,0.6612887965124106,0.22589578564632604,0.11294789282316302,0.5526634356566148,0.09017095564129135,0.052060225512585365,0.5660377787976164,0.08516085030486639,0.049167639847932036,0.581948635292946,0.09439256541591196,0.05449757305237613,0.6015242594593013,0.13949701459635871,0.06974850729817936,1.7581002301361106,0.7293062859739406,0.3646531429869703
7.500147222222222,1.2442092128956512,0.14501061124347478,0.08372191543677233,1.6684657777059,0.5351626244815625,0.26758131224078124,1.5248727684654406,0.3077329951826785,0.13762237922961687,1.1280401954406203,0.15952565191755805,0.07976282595877902,0.8365882226819688,0.12336335090953526,0.07122386385575445,0.663265300424874,0.22743594106431353,0.11371797053215676,0.5586588308577535,0.09172080286715356,0.05295503022563971,0.5589882481764973,0.07876841330186457,0.045476964623471214,0.5798733061848595,0.09581531254399069,0.05531899648976115,0.5964100555858026,0.13729740005242622,0.06864870002621311,1.7786064582279175,0.7433452161473737,0.37167260807368685
7.583480555555555,1.2656213386140036,0.14203464800056576,0.08200374225738039,1.6933450207040317,0.5354727834824132,0.2677363917412066,1.5308022802028307,0.3038943058479327,0.13590566517021788,1.1297943426629315,0.1634432576420707,0.08172162882103536,0.8405082887750209,0.12216676989703687,0.0705330174860813,0.670948959384575,0.20874636221473097,0.10437318110736549,0.5705507960644076,0.09148252860433105,0.05281746251585817,0.5585929473940047,0.08802137397650435,0.05081916395977551,0.5784238699823865,0.09477624796586473,0.05471909227587472,0.5975712516343749,0.1397481537722227,0.06987407688611134,1.7746534504029912,0.7214448547704628,0.3607224273852314
7.6668111111111115,1.270233181076418,0.15329802230558603,0.08850665444436735,1.6756306043885791,0.5356872668933327,0.26784363344666634,1.534162336854018,0.3104382391058193,0.1388322010911891,1.1288802096034172,0.16436215635521004,0.08218107817760502,0.848150770569879,0.12492850730556168,0.07212750732232417,0.6712701412703503,0.21842405009991825,0.10921202504995912,0.5656095362832494,0.08615955155517366,0.049744240283636956,0.5688378260069394,0.09041598106304789,0.05220169100579481,0.5760191235555561,0.09346712992285945,0.053963272621344635,0.6041184208444095,0.14118564190022898,0.07059282095011449,1.778112332249802,0.7312567551012139,0.36562837755060695
7.7501444444444445,1.2791274486825026,0.1657594429760952,0.095701259022971,1.6800283255938102,0.5291428658070856,0.2645714329035428,1.5387082958526836,0.31217110154222055,0.1396071607318789,1.1233707049474257,0.17467709298483672,0.08733854649241836,0.8405082887750209,0.11619687306830453,0.0670862959449784,0.6713936727648793,0.20723714016107359,0.10361857008053679,0.571440222825016,0.09952469190036765,0.05746060765969183,0.5674872150000896,0.08738150025166337,0.0504497326924912,0.5765132495336719,0.10144811074317556,0.05857109404635138,0.6018207350461708,0.1379094746263932,0.0689547373131966,1.7813241511075544,0.7238091629869352,0.3619045814934676
7.833475,1.3166810230193056,0.19929965579389317,0.11506570992200399,1.6903802648353368,0.5453658988919327,0.2726829494459663,1.538312995070191,0.31073303760753934,0.13896403898909132,1.1305108253311995,0.1624489335188939,0.08122446675944694,0.8425836178831073,0.11802364229231656,0.06814098164820907,0.6785832057464645,0.20062086721105674,0.10031043360552837,0.5730543676868612,0.0862096388975208,0.04977315822422407,0.5640283331532788,0.08619088788297731,0.0497623323209298,0.5836616053504143,0.094662106073017,0.05465319242331328,0.6035501759695763,0.14030299431461898,0.07015149715730949,1.7902184187136396,0.7094696974995215,0.35473484874976074
7.916808333333333,1.320963448162976,0.1838529377242867,0.10614754308642044,1.6989286442567404,0.5310326276400875,0.26551631382004376,1.5493814169799858,0.3053142002647573,0.1365406612575963,1.126878999392048,0.17071463301018072,0.08535731650509036,0.852729671300419,0.12285535322395463,0.07093057125523677,0.6697877633360028,0.1964784820084572,0.0982392410042286,0.5798403644529851,0.08070953553532027,0.04659767206748683,0.562776547342052,0.08784939200797373,0.050719870123948595,0.577797977076773,0.0915658146927873,0.05286554776144814,0.5995724618457439,0.136966349577151,0.0684831747885755,1.7973832453963188,0.7273786715517672,0.3636893357758836
8.000141666666666,1.3291988811315736,0.2075493810210305,0.11982869100263216,1.6881814042327212,0.5253048757067267,0.26265243785336334,1.5470096122850296,0.30118557176856303,0.1346942824633297,1.137403882725915,0.17420844965967355,0.08710422482983678,0.8455813154836767,0.12190849308408322,0.07038390129859708,0.67391371525327,0.20117459354754424,0.10058729677377212,0.5883393312765773,0.0911664616809236,0.05263498119254695,0.5641930418126507,0.07921343403166327,0.04573389746161545,0.5899534761384225,0.09209513210787042,0.05317114931353314,0.6017960287472651,0.1374857385948574,0.0687428692974287,1.7934302375713924,0.7301063727800527,0.3650531863900264
8.083472222222222,1.34501091243128,0.2142456394442334,0.12369477760583165,1.6907261530200175,0.5264481547895451,0.26322407739477255,1.545428409155059,0.30368405352024025,0.13581163747078828,1.1445687094085946,0.17070763429486016,0.08535381714743008,0.8486448965479948,0.13090464396560345,0.07557783143171327,0.6711219034769156,0.19432436246855728,0.09716218123427864,0.5809933250685887,0.09586059257681599,0.055345138928901756,0.5635342071751629,0.0796646527899924,0.04599440873320018,0.5749649881355757,0.09423390494731554,0.054405970388122234,0.6115303105161469,0.1415879859047422,0.0707939929523711,1.8018303791993613,0.7262037666123122,0.3631018833061561
8.166805555555555,1.3459991643875113,0.20986572152669086,0.12116603081711001,1.6889472994988006,0.5174289461257141,0.25871447306285705,1.5479978642412613,0.3038522027372142,0.13588683608669172,1.1395286244318135,0.1688450640322692,0.0844225320161346,0.8553320681184958,0.13054561463523973,0.07537054575118081,0.6750996176007479,0.1987208391716009,0.09936041958580046,0.5827721785898058,0.10418299112551958,0.06015007797129913,0.5671907394132201,0.07643503346242794,0.04412978714505083,0.585934584849747,0.09226336353156599,0.053268277771289924,0.6094055688102488,0.13648033828455183,0.06824016914227592,1.8062775130024038,0.7293676047676051,0.36468380238380255
8.250136111111111,1.369717211337071,0.21425019791058844,0.12369740943760885,1.6868472640918086,0.5414193818549254,0.2707096909274627,1.5523461728486807,0.29883994036554185,0.133645284209867,1.1469158078046449,0.16928540628027533,0.08464270314013767,0.8535532145972787,0.12213222949250141,0.07051307557422484,0.6808067726479858,0.19940972036715562,0.09970486018357781,0.5854075171397568,0.09814045187910882,0.05666141631079499,0.5673225063407176,0.08719218441669091,0.05034043114420799,0.5858028179222495,0.09251275302271043,0.053412262861135235,0.6074537711966912,0.13785417859369745,0.06892708929684872,1.811712898761678,0.7409088546193956,0.3704544273096978
8.333469444444445,1.3786114789431558,0.23369808153120977,0.1349256502811431,1.7119735700789982,0.5272287501257743,0.26361437506288715,1.5464166611112908,0.31130360154968584,0.13921920294112128,1.1435310448545515,0.17711154002555396,0.08855577001277698,0.8453177816286815,0.11427125932346174,0.06597454233103818,0.67438313493248,0.1999080554290226,0.0999540277145113,0.5919299800508858,0.09902246793992082,0.057170648520934376,0.5571105694596572,0.08223926948766448,0.04748086437666127,0.5810262668004632,0.10463933222428987,0.06041354662751644,0.6062184562514017,0.14087455376517558,0.07043727688258779,1.8302426229410216,0.7378084639513406,0.3689042319756703
8.416802777777779,1.3937646756053745,0.24564042257845362,0.14182056409952362,1.6839813334187366,0.5072117520946727,0.25360587604733636,1.5535320751961585,0.3037890371301237,0.13585858756843283,1.1488428991192967,0.17253890498185304,0.08626945249092652,0.8473601690048937,0.12464268133790271,0.07196248562295487,0.6824868009735796,0.1912614541138749,0.09563072705693745,0.584913391161641,0.10165901184039397,0.05869285785160282,0.5574729285102755,0.06841095202763983,0.039497081568676436,0.5812898006554584,0.09577130281343317,0.055293587459976805,0.6132597514395524,0.13891503334124217,0.06945751667062108,1.8593960556498548,0.751030525176163,0.3755152625880815
8.500147222222221,1.4138591320487517,0.24904014657531004,0.1437833956642791,1.688428467221779,0.5276972417118326,0.2638486208559163,1.5547179775436362,0.3079680740888244,0.13772750971246056,1.1580583486111569,0.1816400352164428,0.0908200176082214,0.8493696146492313,0.11558806847596421,0.06673480244970684,0.6821656190878043,0.19338353353086282,0.09669176676543141,0.5950923863108271,0.09776885703355817,0.05644687592668685,0.5658401284063701,0.08557236729821036,0.04940522929481528,0.5843533817197765,0.09338437170537472,0.05391549214220217,0.6113079538259947,0.14229895647970348,0.07114947823985174,1.8715021421136928,0.7485651962995591,0.37428259814977954
8.583480555555555,1.410235541542569,0.25010195046497913,0.14439642842580616,1.7068593662054994,0.5339063151956208,0.2669531575978104,1.5545203271523902,0.30555929063116927,0.1366502690015818,1.1536359211070202,0.18483523561657214,0.09241761780828607,0.858165057059693,0.11780130512965464,0.06801261522749535,0.6904422292212444,0.18474898303609505,0.09237449151804752,0.5909417280946542,0.10756328477810433,0.06210169142155891,0.5651812937688824,0.07736012074153878,0.04466388653466937,0.5791156463517487,0.0960722723444414,0.055467352299722286,0.6008818956877509,0.13768380672282898,0.06884190336141449,1.8663138193434767,0.7429098220540625,0.37145491102703126
8.666813888888889,1.420776895742373,0.2568396931928443,0.14828646600346954,1.6968039025508423,0.5256126233811848,0.2628063116905924,1.563414594758475,0.3118197244002114,0.1394500200968245,1.154130047085136,0.17130283696760445,0.08565141848380223,0.8526967295685447,0.11822836674733213,0.06825917936742201,0.6807326537512685,0.18231925295617576,0.09115962647808788,0.5967724146364208,0.10836110973089517,0.06256231587281891,0.5565505600177926,0.08687276211987568,0.050156012595156556,0.5854404588716312,0.10313620138834848,0.05954571363475845,0.6004124760085408,0.13169397018780035,0.06584698509390018,1.8616196225513761,0.7372069802115083,0.36860349010575416
8.750144444444445,1.4336241711733848,0.27574945071785373,0.1592040196008443,1.6923073561499882,0.5239631870202535,0.26198159351012673,1.5647981474971993,0.30600930996722037,0.13685152376690174,1.1495346754886588,0.17600697979599747,0.08800348989799874,0.849929624091096,0.11712192222728207,0.06762037332592773,0.6870327599722452,0.18044778936404593,0.09022389468202296,0.5995724618457439,0.10270771881514244,0.059298329105774886,0.5575058702421499,0.07718427036472267,0.04456235927227749,0.581520392778579,0.09366274027336297,0.054076208309864114,0.611752667206299,0.13195531938319402,0.06597765969159701,1.853713606901523,0.7337775211615566,0.3668887605807783
8.833477777777778,1.4369183443608236,0.28439171588835,0.16419363372343845,1.7027581205871383,0.5146145924381944,0.2573072962190972,1.5689488057133723,0.31365722173587185,0.1402717738870268,1.1477064093696303,0.16349748802047392,0.08174874401023696,0.8494684398448547,0.12429590753921893,0.07176227567693688,0.6876751237437958,0.19778248462809683,0.09889124231404842,0.6046454885543996,0.11319762200066384,0.06535467753370877,0.5654448276238774,0.07795556273207936,0.04500766512819478,0.5805321408223474,0.09020750287134925,0.05208132606569743,0.6106902963533499,0.1338696012062735,0.06693480060313675,1.8628549374966656,0.7412372801392285,0.37061864006961426
8.916808333333332,1.4491067851543473,0.30577788877163903,0.17654094639454124,1.6995463017293855,0.5081501323934793,0.25407506619673964,1.5732971143207917,0.31649453569766145,0.14154065926544096,1.1621348879306121,0.15567402671132502,0.07783701335566251,0.8453177816286815,0.12053677686237652,0.06959194056874295,0.6900716347376575,0.18159457765551365,0.09079728882775683,0.5986171516213865,0.11018040221112482,0.06361268487601415,0.5538822797359672,0.08058855886902176,0.04652782615663372,0.5836945470822886,0.09865112644835505,0.0569562544108176,0.6091585058211909,0.1336877840067799,0.06684389200338994,1.8764434018948513,0.7539265187943409,0.37696325939717046
9.000141666666666,1.4668953203665172,0.30196124367255506,0.17433740531918385,1.7074523173792384,0.506625656906538,0.253312828453269,1.5750759678420085,0.3161451835121747,0.14138442421847366,1.1623572446207646,0.1761283544161087,0.08806417720805435,0.8510167012429508,0.12377690384517835,0.07146262875447215,0.6917022504654398,0.18395478418596603,0.09197739209298302,0.5982877343026427,0.11104219039127154,0.0641102385138063,0.5604706261108449,0.08252858497768494,0.04764790075270531,0.5794450636704925,0.08787612487956621,0.050735304354558725,0.6097020443971184,0.13400649154457922,0.06700324577228961,1.8900318662930364,0.7461254274818379,0.3730627137409189
9.083475,1.4543774622542491,0.3021116025240884,0.17442421504259167,1.6997933647184433,0.5128929271003922,0.2564464635501961,1.573494764712038,0.3132294157217099,0.14008045322125695,1.1682867563581545,0.1829737821782359,0.09148689108911795,0.8452848398968071,0.1178500436967887,0.06804075445235012,0.6925916772260483,0.1723182978318698,0.0861591489159349,0.606193749952496,0.11421153078454323,0.06594005804301527,0.5555293663296865,0.0782636484910847,0.045185538524090005,0.5841886730604045,0.0938155308213565,0.054164421973877816,0.6149644860640519,0.13273972230149875,0.06636986115074937,1.8949731260741944,0.7694375555938917,0.38471877779694585
9.166805555555555,1.491931036591052,0.35149877583974337,0.20293791285089977,1.6980145111972265,0.5143741720175774,0.2571870860087887,1.581400780361891,0.3091289399472299,0.13824666470689126,1.1669526162172417,0.16606648868264495,0.08303324434132248,0.859350959407171,0.1236685615043193,0.07140007727481254,0.695334076404591,0.17737016604256342,0.08868508302128171,0.6088290885024471,0.11468545085875237,0.06621367592543428,0.5540469883953391,0.08563443179707152,0.04944106224993989,0.585341633676008,0.09588931885073453,0.05536172405088144,0.6045137216269021,0.13389616624774175,0.06694808312387088,1.8967025669976003,0.7662207356203664,0.3831103678101832
9.25013888888889,1.4827073516662235,0.34903813031266506,0.20151725849346086,1.7017698686309064,0.49838543278494296,0.24919271639247148,1.5821913819268763,0.31106476405438854,0.13911239156610916,1.1728080090579143,0.15441917757915205,0.07720958878957603,0.8541461657710175,0.11813133325149482,0.06820315705247992,0.6909363551993601,0.1806056248928255,0.09030281244641275,0.60569962397438,0.11468999254541018,0.06621629806944875,0.558197646611512,0.08043850880804816,0.04644119471353869,0.5844522069153996,0.08438647518802922,0.048720554165772346,0.6101961703752341,0.12654988515208268,0.06327494257604134,1.9186911730237544,0.7752736343108492,0.3876368171554246
9.333472222222222,1.495225209778491,0.34026736153261594,0.19645345277729953,1.7057228764558332,0.5045991649898621,0.25229958249493106,1.5883185440555128,0.3143032767954715,0.1405606984931213,1.1843458506469187,0.1585797668349353,0.07928988341746765,0.8460754414617925,0.12650263269719453,0.07303632904092162,0.696989398431279,0.1806592039506773,0.09032960197533865,0.6164715702973051,0.12277303479339159,0.07088304468719193,0.5523340183378709,0.07728313539208283,0.04461943902243732,0.5881746226172054,0.09743349063411286,0.05625325204568994,0.6034019381761415,0.13209609118114848,0.06604804559057424,1.92511481073926,0.7886316659037224,0.3943158329518612
9.416802777777777,1.4846838555786868,0.34170707925110116,0.19728467418962406,1.7042404985214854,0.5173342460218082,0.2586671230109041,1.5776454229282106,0.32004002139732707,0.1431262486729821,1.1775022058500146,0.158501771075832,0.079250885537916,0.8575721058859541,0.1271628892551785,0.07341752834240788,0.7034624487445964,0.18395591679927484,0.09197795839963742,0.6197986852166183,0.12172200829552192,0.07027623425572145,0.5490069034185576,0.07730154137866509,0.04463006572374528,0.5849463328935154,0.09463104639475649,0.05463526010970863,0.6058478617678148,0.1273740486306002,0.0636870243153001,1.9233853698158545,0.7693888449218981,0.38469442246094904
9.500136111111111,1.5077430678907586,0.3586814606471635,0.20708483785796802,1.7049816874886594,0.49491356374029977,0.24745678187014988,1.5853537881868178,0.30721398038127556,0.13739026875416377,1.199490811876169,0.15099544511533095,0.07549772255766547,0.8540802823072688,0.12953688831595223,0.07478815733920151,0.6995835598163871,0.18125778395196554,0.09062889197598277,0.6190739671153819,0.13139962172625191,0.07586360697506654,0.5495669128604223,0.07999025127199813,0.04618239310443393,0.5804662573585986,0.09038321011425486,0.05218277068968755,0.611752667206299,0.12927605783972165,0.06463802891986083,1.9246206847611442,0.7820137495055819,0.39100687475279094
9.583480555555555,1.5215785952780017,0.3712650098705603,0.2143499533894571,1.7069581914011227,0.5088831500360803,0.25444157501804016,1.5893067960117446,0.3110399596414168,0.1391012986953998,1.1999849378542846,0.14017481079936173,0.07008740539968086,0.8468989847586522,0.11109738142086607,0.06414210306959955,0.7091201911940226,0.18272623671111127,0.09136311835555563,0.6088949719661958,0.1281226006527834,0.07397161797615943,0.5596800245458596,0.0755183150107961,0.04360051950023009,0.580499199090473,0.08750417220874894,0.050520557379936576,0.6102949955708573,0.13773250885944036,0.06886625442972018,1.940185653071793,0.794416228027113,0.3972081140135565
9.666813888888889,1.5103784064407098,0.3457714571348755,0.19963124385490952,1.7121465141713388,0.5022514492691752,0.2511257246345876,1.5770524717544716,0.3151047212605629,0.14091911535394835,1.2096203944275434,0.13279645237944235,0.06639822618972117,0.8443295296724499,0.12741570196347693,0.07356348982759854,0.7048212951844149,0.17469674702255453,0.08734837351127726,0.6195022096297489,0.14366142695175727,0.08294296352276281,0.5540469883953391,0.07017635059216076,0.04051633490512957,0.5816192179742022,0.08846386022186761,0.051074633512648696,0.608318491658394,0.12722838486373017,0.06361419243186509,1.9532799914918622,0.8089691920630959,0.40448459603154796
9.750147222222221,1.5222374299154895,0.3840300986605512,0.2217198808385878,1.7076993803682963,0.4930991055828683,0.24654955279143415,1.5889114952292516,0.29485487088513324,0.1318631069592163,1.2172793470883387,0.11897496032664369,0.059487480163321844,0.8575721058859541,0.12494335987528904,0.07213608245745441,0.7038330432281833,0.1762199834578762,0.0881099917289381,0.6102126412411714,0.12381895221839676,0.07148690539406878,0.5606353347702168,0.07276252925445159,0.042009465851975646,0.5749649881355757,0.09094941330805685,0.05250966825604516,0.6090843869244735,0.1266373161244121,0.06331865806220605,1.968103770835337,0.8179377629908119,0.40896888149540594
9.833477777777777,1.5301434455653429,0.39695552352289054,0.2291823783622497,1.7099229472698174,0.5122434275171478,0.2561217137585739,1.6013634698777703,0.3092428130061854,0.13829759028701732,1.2293854335521763,0.10757278777348954,0.05378639388674477,0.8401788714562771,0.11817908175954292,0.0682307246664549,0.717125032039499,0.17685904745219064,0.08842952372609532,0.6175257057172855,0.1407942530266419,0.08128759988528399,0.557176452923406,0.07898804298285302,0.04560376787891192,0.5803674321629754,0.0967326706815272,0.05584863345741115,0.609850282190553,0.12660699423028549,0.06330349711514274,1.976256849474248,0.8027442652122332,0.4013721326061166
9.91681111111111,1.524213933827953,0.3955580560522703,0.22837555014190333,1.6923814750467059,0.4928953897497535,0.24644769487487675,1.593259803836671,0.31352626231439895,0.1402132070532853,1.2545858584360836,0.08518288551773948,0.04259144275886974,0.8491060807942364,0.11973360698712375,0.06912823022506076,0.7112943454977323,0.17678862603829143,0.08839431301914571,0.6042501877719071,0.13613565573648934,0.07859795748576834,0.5516422419685086,0.07446575216294969,0.04299282205668696,0.5764803078017976,0.09013282244600809,0.05203820930202352,0.6053784420886048,0.12728274377081106,0.06364137188540553,1.9831746131678694,0.8195123168275966,0.4097561584137983
10.000141666666668,1.5337670360715254,0.38839810632211264,0.22424175123781262,1.7193113408540186,0.49943622827127715,0.24971811413563857,1.5924692022716855,0.3041935198490736,0.13603947773949202,1.2691625747905004,0.09494207744984903,0.047471038724924516,0.8482825374973766,0.10655548412936788,0.06151983744572145,0.7160379548876442,0.18006145001325805,0.09003072500662902,0.6092573310168141,0.14086411098901758,0.08132793239866662,0.5488421947591857,0.07438631841210327,0.042946960959253044,0.5778968022723964,0.08764688058553188,0.05060295009968782,0.6094055688102489,0.12569874693600203,0.06284937346800101,1.9915747547958387,0.8225844142352245,0.4112922071176123
10.083475,1.5357435399839885,0.3932410877710903,0.22703784788106024,1.6992992387403272,0.49475443612268233,0.24737721806134116,1.5881208936642666,0.30903935981606606,0.1382066032543481,1.2627389370749946,0.09882972500750198,0.04941486250375099,0.8500613910185936,0.12525781991846205,0.07231763604802974,0.7200156690114766,0.1793215308141441,0.08966076540707205,0.6101467577774226,0.14078942040357886,0.08128480976905765,0.5594164906908644,0.07846038019812583,0.045299121628108334,0.576941492048039,0.08110725352257243,0.04682729465448842,0.6063419877459307,0.12178740935697718,0.06089370467848859,1.9962689515879393,0.8220692186686451,0.41103460933432256
10.166808333333334,1.5482613980962565,0.4116094113816007,0.23764280446215058,1.7128877031385126,0.49174605377301966,0.24587302688650983,1.5926668526629317,0.3122802687406414,0.13965598178719535,1.2632330630531106,0.0996824916727326,0.0498412458363663,0.8476237028598886,0.12444646878679175,0.07184920225375258,0.7127273108342682,0.18271377390810703,0.09135688695405352,0.6070831767131045,0.1378334457192942,0.07957817698936819,0.5478210010710797,0.07922220785929242,0.04573896303335897,0.582113343952318,0.09283975371549888,0.05360105679914184,0.6061690436535903,0.11857890705502774,0.05928945352751387,2.015292801745398,0.8231509497276845,0.41157547486384227
10.25013888888889,1.5482613980962565,0.4259369752903333,0.24591482734168893,1.711405325204165,0.4913625928138456,0.2456812964069228,1.5989916651828147,0.3121163471697189,0.13958267383208312,1.2676801968561529,0.09274618685669472,0.04637309342834736,0.8418918415137453,0.13299723581728642,0.07678598990058647,0.7147038147467314,0.17147040055063126,0.08573520027531563,0.5975959579332805,0.13732179661215066,0.07928277623962823,0.5526304939247404,0.0690863045178779,0.039886996510713264,0.5826074699304338,0.0968267224620211,0.05590293427819707,0.6054278546864165,0.11881036601782778,0.05940518300891389,2.019986998537499,0.8531604570363279,0.42658022851816396
10.333472222222222,1.5588027522960608,0.4122921940675196,0.2380370092296639,1.703252246565254,0.49854315657002385,0.24927157828501192,1.5952363077491343,0.30916605990669377,0.1382632652574279,1.2787980313637588,0.10658164862422866,0.05329082431211433,0.8518731862716847,0.12853245366339067,0.07420824672216171,0.7144320454587678,0.1698447655447513,0.08492238277237565,0.6067208176624862,0.14959733420632104,0.08637006117406987,0.5575388119740242,0.07702289760443831,0.04446919066568744,0.5801038983079803,0.08475958822523608,0.04893597107824189,0.6034760570728589,0.12413138268089,0.062065691340445,2.038022596738726,0.8615442691534284,0.4307721345767142
10.416805555555555,1.5485908154150003,0.41605759464635644,0.2402109642674621,1.711158262215107,0.49180439110958124,0.24590219555479062,1.5958292589228733,0.3074928135749604,0.1375149667492563,1.2644683779984003,0.10486497305192899,0.052432486525964495,0.8520049531991823,0.12575304543210256,0.07260355463163966,0.7151485281270357,0.175939816263272,0.087969908131636,0.5965418225133002,0.13842352877562175,0.07991886160078313,0.545383312912375,0.07519541099527256,0.04341409077994516,0.5838263140097862,0.09378091039473375,0.05414443386124771,0.6057737428710975,0.12844767496883933,0.06422383748441966,2.0311048330451045,0.8563096752481208,0.4281548376240604
10.500136111111111,1.5574850830210851,0.42054388236668283,0.24280112369045465,1.7007816166746748,0.49227447815390585,0.24613723907695292,1.594445706184149,0.3086097411026033,0.13801447192480637,1.266939007888979,0.10120459207312398,0.05060229603656199,0.8507531673879557,0.12306139117960171,0.07104952732439289,0.725401642172939,0.18134168253713032,0.09067084126856516,0.587713438370964,0.13758004189055761,0.07943187422063343,0.5563529096265462,0.06935855635356035,0.0400441811813319,0.5822451108798156,0.08948905674824453,0.05166653100312468,0.5966818248737663,0.1102005180200829,0.05510025901004145,2.0372814077715526,0.8493500951967546,0.4246750475983773
10.583469444444443,1.5732971143207914,0.45856168663354746,0.2647507132179275,1.7198054668321343,0.492731481015918,0.246365740507959,1.5940504054016564,0.29622017843256,0.13247369105646425,1.2738567715826006,0.10749104667198262,0.05374552333599131,0.8498307988954729,0.1285658569868402,0.07422753213994712,0.7219921729239399,0.1779101916559292,0.0889550958279646,0.599243044527,0.12634384167667329,0.07294465100247878,0.5467668656510992,0.07655504691832923,0.04419907694612182,0.5855063423353801,0.09236542063154007,0.05332720046543268,0.5996959933402728,0.11728366080588061,0.058641830402940305,2.054081691027491,0.8613289064956104,0.4306644532478052
10.666813888888889,1.5686852718583773,0.4468356203184805,0.25798066567438815,1.7049816874886592,0.4838852528030214,0.2419426264015107,1.5853537881868176,0.29586669252424114,0.1323156073524464,1.2820098502215118,0.10803293577414591,0.054016467887072955,0.8506214004604581,0.12482777592148665,0.07206935003061261,0.7313805665081407,0.17574499550796172,0.08787249775398086,0.5999018791644878,0.1290866770189885,0.07452822772570729,0.5406726452543373,0.06721944225696264,0.03880916308183389,0.5910405532902773,0.09395305336121619,0.05424382064928544,0.5967312374715779,0.11518093508287959,0.057590467541439795,2.047410990322927,0.8674759767018384,0.4337379883509192
10.750147222222221,1.5683558545396332,0.45439283318611834,0.26234382455784216,1.702758120587138,0.49182590384179053,0.24591295192089527,1.5950386573578879,0.28856534065799716,0.1290503435323331,1.2862099210354963,0.111966518870144,0.055983259435072,0.8535861563291531,0.13023201127538314,0.07518948676694884,0.7175450391208975,0.17689399689828086,0.08844699844914043,0.5911393784859004,0.14616685203712457,0.08438947137023407,0.5488092530273113,0.06965980006693478,0.040218104320340314,0.5740096779112185,0.0888201215879729,0.051280321108271444,0.6072314145065392,0.11928340301320327,0.059641701506601634,2.047163927333869,0.8791590345358862,0.4395795172679431
